	claim	label
327	Actress Julia Stiles is transgender, and a photograph shows her before gender reassignment surgery.	false
328	A captured Islamic State leader's cell phone contained the phone numbers of world leaders, including former President Barack Obama.	false
329	"President Obama is being sued for ""inciting violence"" against police."	false
330	In February 2018, the owners of a café in Oakland, California said they would not be serving police officers and would be asking them to leave.	true
331	Harley-Davidson announced in March 2018 that it was closing its Wisconsin plant and moving all manufacturing to Thailand in response to President Donald Trump's just-announced steel tariffs.	false
332	Former Roanoke City Department of Social Services worker Storm Durham was fired from her job because she possessed a concealed carry permit.	false
333	A pedophile who was part of a gang that drugged and raped babies was found dead in his prison cell with his penis chopped off.	false
334	A federal appeals court has ordered that Barack Obama repay $400 million to the American people.	false
335	Between 2009 and 2015, the United States had a lower mass shootings death rate than several European countries.	false
336	President Trump signed an executive order in March 2018 that grants veterans free health care at any hospital.	false
337	Tee markers emblazoned with the U.S. presidential seal were manufactured for and installed at a golf course owned by the Trump Organization.	true
338	JUULing, or use of a JUUL e-cigarette, has caused cancer in four students.	false
339	The U.S. has a global trade deficit of $800 billion.	false
340	A photograph shows Ellen DeGeneres surrounded by guards with guns — at an anti-gun rally.	false
341	McDonald's restaurants are turning their iconic gold arches upside down to celebrate International Women's Day.	true
342	London closed 500 churches and opened 423 new mosques.	false
343	"Amazon's Alexa randomly plays a ""creepy laugh."""	false
344	"Michele Bachmann said during an appearance on ""Fox & Friends"" that Jesus created assault rifles."	false
345	"An image shows the Kray twins starting their organized crime ""reign of terror"" in London by robbing a tram with the help of an elephant."	false
346	Police in Seattle took a man's gun away from him without a warrant.	false
347	Billionaire investor and former Trump adviser Carl Icahn sold off approximately $30 million worth of stock in a steel-dependent company in the weeks leading up to the president's announcement of tariffs on steel imports.	true
348	"A photograph shows a young girl in South Africa who had a ""Joker smile"" carved into her face."	false
349	Coca-Cola and Nestle are negotiating with the Brazilian government to privatize the Guarani Aquifier in South America.	false
350	"Pope Francis forgave 4,444 ""pedophile priests"" in Australia and participated in a coverup of their crimes."	false
351	Target issued a recall for a line of Easter egg toys.	false
352	Former California state senator Leland Yee, a gun control advocate, was arrested for gun trafficking.	true
353	A photograph shows a jumping baby elephant.	false
354	Melania Trump plagiarized her statement on Women's History Month from Michelle Obama.	false
355	"ABC fired Joy Behar from her job co-hosting ""The View"" after she made comments about Vice President Mike Pence's religious beliefs."	false
356	The governor of Rhode Island signed an executive order allowing the federal government to confiscate people's firearms.	false
357	President Donald Trump decided to ban schools in an effort to curb school shootings.	false
358	"An emergency medical responder said he was given a ""stand down"" order during the mass shooting in Parkland, Florida."	false
359	Katie Flynn was decapitated while wearing a seat belt, in a 2005 car crash on Long Island, New York.	true
360	David Hogg posted a homophobic slur on Twitter in June 2016.	false
361	Vibrant Body Company staged an online bra promotion as a front for human trafficking.	false
362	CNN invested in an industrial-sized washing machine to help their journalists and news anchors spin the news before publication.	false
363	Hundreds attended a church ceremony blessing AR-15s.	true
364	Delta Air Lines gives members of Planned Parenthood discounted rates on air travel.	false
365	Hollywood film producer and alleged sexual predator Harvey Weinstein shot and killed himself in a Scottsdale, Arizona, hotel room.	false
366	HUD Secretary Ben Carson bought a $31,000 dining set and billed taxpayers for it.	true
367	A transgender boy won a state title in girls' high school wrestling.	true
368	"The vice president of Pfizer said human papillomavirus vaccine Gardasil is ""deadly."""	false
369	A worker at a British dairy that produces Anchor Butter contaminated the company's products with HIV-infected blood.	false
370	President Trump's daughter Ivanka has been fired from her position at the White House.	false
371	Suave brand shampoos and conditioners contains thioglycolic acid and cause hair loss.	false
372	Senator Chuck Schumer has a concealed weapons permit.	false
373	Extreme hackers are gaining control of people's personal information via links to web sites offering Facebook users the opportunity to see what they look like bald, or as a member of the opposite sex, etc.	false
374	A local identification card program in Chicago would allow undocumented immigrants to vote in United States elections.	false
375	Federal authorities are calling senior citizens and asking for personal information, before sending out a new Medicare card	false
376	In Iowa, blind people are legally allowed to own and possess firearms.	true
377	"""Hit the Nigger Baby"" was once a popular attraction at fairgrounds in the United States."	true
378	Senator Marco Rubio said both that felons should not be allowed to vote and that they should be allowed to own guns.	false
379	"NRA spokesperson Dana Loesch tweeted ""I bet [CNN reporter] Rick Sanchez was fired by a Jew."""	false
380	Gov. Jerry Brown of California signed a bill that bans teachers from carrying firearms and shooting back at school shooters.	false
381	Donald Trump intervened to stop a bat-wielding mugger in New York City in 1991.	false
382	Pepsi admitted that their soda contains cancer-causing ingredients.	false
383	A gay man renounced homosexuality after a near-death experience.	false
