,0
408,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
409,https://www.snopes.com/fact-check/canada-refugee-benefits/
410,https://www.snopes.com/fact-check/cut-onions-contamination/
411,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
412,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
413,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
414,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
415,https://www.snopes.com/fact-check/white-house-comment-line-trump/
416,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
417,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
418,https://www.snopes.com/fact-check/schwarzenegger-hotel-statue/
419,https://www.snopes.com/fact-check/did-woman-infect-deliberately-hiv/
420,https://www.snopes.com/fact-check/did-sick-childs-classmates-refuse-birthday/
421,https://www.snopes.com/fact-check/did-trump-say-community-college-13th-grade/
422,https://www.snopes.com/fact-check/facebook-data-breach-cash/
423,https://www.snopes.com/fact-check/newspaper-ad-ku-klux-klan-praise-donald-trump/
424,https://www.snopes.com/fact-check/did-an-illinois-suburb-enact-a-ban-on-assault-weapons/
425,https://www.snopes.com/fact-check/will-the-epa-ban-manmade-snow/
426,https://www.snopes.com/fact-check/did-shakespeare-say-he-always-felt-happy/
427,https://www.snopes.com/fact-check/amazon-bankrupting-united-states-postal-service/
428,https://www.snopes.com/fact-check/facebook-suspend-account-whistleblower-exposed-cambridge-analytica/
429,https://www.snopes.com/fact-check/channing-tatum-jenna-dewan-divorce/
430,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
431,https://www.snopes.com/fact-check/canada-refugee-benefits/
432,https://www.snopes.com/fact-check/cut-onions-contamination/
433,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
434,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
435,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
436,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
437,https://www.snopes.com/fact-check/white-house-comment-line-trump/
438,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
439,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
440,https://www.snopes.com/fact-check/did-trump-scare-schoolchildren/
441,https://www.snopes.com/fact-check/toni-braxton-death-hoax/
442,https://www.snopes.com/fact-check/is-disney-building-resort-toronto-islands/
443,https://www.snopes.com/fact-check/march-for-our-lives-permit/
444,https://www.snopes.com/fact-check/facebook-categorize-users-political-preferences/
445,https://www.snopes.com/fact-check/mother-shoots-pedophile-burglar/
446,https://www.snopes.com/fact-check/harry-potter-cursed-child-movie-poster/
447,https://www.snopes.com/fact-check/david-hogg-generations-before-us/
448,https://www.snopes.com/fact-check/monstrous-paws-alabama/
449,https://www.snopes.com/fact-check/condom-snorting-challenge/
450,https://www.snopes.com/fact-check/was-al-sharptons-brother-arrested-for-murder/
451,https://www.snopes.com/fact-check/hall-oates-phone-hotline/
452,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
453,https://www.snopes.com/fact-check/canada-refugee-benefits/
454,https://www.snopes.com/fact-check/cut-onions-contamination/
455,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
456,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
457,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
458,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
459,https://www.snopes.com/fact-check/white-house-comment-line-trump/
460,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
461,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
462,https://www.snopes.com/fact-check/sweden-ban-mandatory-vaccinations-children-2017/
463,https://www.snopes.com/fact-check/war-on-christmas-monument/
464,https://www.snopes.com/fact-check/short-tailed-weasel/
465,https://www.snopes.com/fact-check/stop-killing-alligators-gatorade/
466,https://www.snopes.com/fact-check/did-pope-say-hell-doesnt-exist/
467,https://www.snopes.com/fact-check/point-ocean-closest-human-astronaut/
468,https://www.snopes.com/fact-check/did-roseanne-pose-as-adolf-hitler-photo-shoot/
469,https://www.snopes.com/fact-check/bug-spray-high/
470,https://www.snopes.com/fact-check/corey-feldman-stabbing-incident/
471,https://www.snopes.com/fact-check/nra-founded-protect-black-people-kkk/
472,https://www.snopes.com/fact-check/northern-lights-seen-space/
473,https://www.snopes.com/fact-check/indiana-abortion-reporting/
474,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
475,https://www.snopes.com/fact-check/canada-refugee-benefits/
476,https://www.snopes.com/fact-check/cut-onions-contamination/
477,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
478,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
479,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
480,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
481,https://www.snopes.com/fact-check/white-house-comment-line-trump/
482,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
483,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
484,https://www.snopes.com/fact-check/emma-gonzalez-shooter-bullying/
485,https://www.snopes.com/fact-check/did-russia-monument-native-americans-moscow/
486,https://www.snopes.com/fact-check/david-hogg-give-nazi-salute/
487,https://www.snopes.com/fact-check/planned-parenthood-disney-abortion/
488,https://www.snopes.com/fact-check/was-emma-gonzalez-attacking-truck/
489,https://www.snopes.com/fact-check/david-hogg-clear-backpack-rights/
490,https://www.snopes.com/fact-check/was-scuba-diver-hospitalized-clam/
491,https://www.snopes.com/fact-check/david-hogg-on-campus-rumor-hoax/
492,https://www.snopes.com/fact-check/was-the-austin-bombing-suspect-part-of-a-christian-homeschooling-group/
493,https://www.snopes.com/fact-check/soros-paid-march-for-our-lives-protesters/
494,https://www.snopes.com/fact-check/david-hogg-attend-california-high-school/
495,https://www.snopes.com/fact-check/jim-carrey-america-upside-down/
496,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
497,https://www.snopes.com/fact-check/canada-refugee-benefits/
498,https://www.snopes.com/fact-check/cut-onions-contamination/
499,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
500,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
501,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
502,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
503,https://www.snopes.com/fact-check/white-house-comment-line-trump/
504,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
505,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
506,https://www.snopes.com/fact-check/did-trump-slap-mexico-city-mayor/
507,https://www.snopes.com/fact-check/lawmaker-report-student-cursing/
508,https://www.snopes.com/fact-check/emma-gonzalez-flag-patch/
509,https://www.snopes.com/fact-check/emma-gonzalez-ripping-up-constitution/
510,https://www.snopes.com/fact-check/nixon-alien-life-time-capsule/
511,https://www.snopes.com/fact-check/napoleon-dynamite-sequel/
512,https://www.snopes.com/fact-check/cell-phone-explosion-gas-station/
513,https://www.snopes.com/fact-check/did-florida-pass-recreational-marijuana/
514,https://www.snopes.com/fact-check/obama-campaign-use-tactics-cambridge-analytica/
515,https://www.snopes.com/fact-check/nasa-india-earthquake/
516,https://www.snopes.com/fact-check/joes-crab-shack-criticized-displaying-picture-man-hanged/
517,https://www.snopes.com/fact-check/does-facebooks-bff-prove-account-secure/
518,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
519,https://www.snopes.com/fact-check/canada-refugee-benefits/
520,https://www.snopes.com/fact-check/cut-onions-contamination/
521,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
522,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
523,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
524,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
525,https://www.snopes.com/fact-check/white-house-comment-line-trump/
526,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
527,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
528,https://www.snopes.com/fact-check/half-body-camel/
529,https://www.snopes.com/fact-check/toilet-licking-trump-protest/
530,https://www.snopes.com/fact-check/donald-trump-melania-trump-stormy-daniels/
531,https://www.snopes.com/fact-check/canada-doctors-pay-rise/
532,https://www.snopes.com/fact-check/officials-warn-poison-bottled-water/
533,https://www.snopes.com/fact-check/muslim-migrants-attack-catholic-church-mass-france/
534,https://www.snopes.com/fact-check/trump-cecil-lion-wildlife-conservation-council/
535,https://www.snopes.com/fact-check/president-barack-obama-congratulate-putin-2012-win/
536,https://www.snopes.com/fact-check/rihanna-snapchat/
537,https://www.snopes.com/fact-check/police-delaware-shoot-kill-man-wheelchair/
538,https://www.snopes.com/fact-check/karl-marx-banknote-released-germany/
539,https://www.snopes.com/fact-check/common-core-florida-test-results/
540,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
541,https://www.snopes.com/fact-check/canada-refugee-benefits/
542,https://www.snopes.com/fact-check/cut-onions-contamination/
543,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
544,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
545,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
546,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
547,https://www.snopes.com/fact-check/white-house-comment-line-trump/
548,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
549,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
550,https://www.snopes.com/fact-check/krauthammer-interesting-take-trump/
551,https://www.snopes.com/fact-check/prayer-request-jimmy-coynes-grandson-walkout-attack/
552,https://www.snopes.com/fact-check/mysterious-voicemail-malaysian-airlines-disappearance/
553,https://www.snopes.com/fact-check/is-there-a-warrant-for-cia-nominee-gina-haspels-arrest/
554,https://www.snopes.com/fact-check/super-antenna-octa-air-legitimate-replacement-cable/
555,https://www.snopes.com/fact-check/was-all-female-responsible-bridge-collapse/
556,https://www.snopes.com/fact-check/does-blue-buffalo-contain-toxic-levels-lead/
557,https://www.snopes.com/fact-check/putin-passport-salisbury-poison-attack/
558,https://www.snopes.com/fact-check/stephen-hawking-pope-francis/
559,https://www.snopes.com/fact-check/student-suspended-staying-in-class/
560,https://www.snopes.com/fact-check/obama-force-fbi-delete-500000-fugitives/
561,https://www.snopes.com/fact-check/hagan-ad-mexico-us-border/
562,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
563,https://www.snopes.com/fact-check/canada-refugee-benefits/
564,https://www.snopes.com/fact-check/cut-onions-contamination/
565,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
566,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
567,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
568,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
569,https://www.snopes.com/fact-check/white-house-comment-line-trump/
570,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
571,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
572,https://www.snopes.com/fact-check/were-merkel-may-grybauskaite-high-school-friends/
573,https://www.snopes.com/fact-check/pamela-anderson-death-hoax/
574,https://www.snopes.com/fact-check/teachers-accidentally-discharge-gun/
575,https://www.snopes.com/fact-check/is-matt-damon-moving-to-australia/
576,https://www.snopes.com/fact-check/were-students-arrested-during-gun-protest/
577,https://www.snopes.com/fact-check/minnesota-school-walkout-gun/
578,https://www.snopes.com/fact-check/lincoln-dakota/
579,https://www.snopes.com/fact-check/leslie-gibson-emma-gonzalez/
580,https://www.snopes.com/fact-check/trucked-voters-in-pa/
581,https://www.snopes.com/fact-check/federal-judge-nullify-pa-election-results-wide-scale-voter-fraud/
582,https://www.snopes.com/fact-check/amelia-earharts-remains-located/
583,https://www.snopes.com/fact-check/church-of-lucifer-colombia/
584,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
585,https://www.snopes.com/fact-check/canada-refugee-benefits/
586,https://www.snopes.com/fact-check/cut-onions-contamination/
587,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
588,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
589,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
590,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
591,https://www.snopes.com/fact-check/white-house-comment-line-trump/
592,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
593,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
594,https://www.snopes.com/fact-check/stephen-hawking-vietnam-war-protest/
595,https://www.snopes.com/fact-check/is-california-requiring-students-arabic-numbers/
596,https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/
597,https://www.snopes.com/fact-check/toys-r-us-closing-locations-not-accepting-gift-cards/
598,https://www.snopes.com/fact-check/trump-puppy-mills-inspection/
599,https://www.snopes.com/fact-check/did-disney-announce-bedknobs-broomsticks/
600,https://www.snopes.com/fact-check/empty-shoes-memorial-washington-sandy-hook/
601,https://www.snopes.com/fact-check/julia-stiles-transgender/
602,https://www.snopes.com/fact-check/did-captured-islamic-state-obama/
603,https://www.snopes.com/fact-check/barack-obama-named-lawsuit-inciting-violence-police/
604,https://www.snopes.com/fact-check/oakland-coffee-police-officers/
605,https://www.snopes.com/fact-check/did-harley-davidson-close-wisconsin-tariffs/
606,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
607,https://www.snopes.com/fact-check/canada-refugee-benefits/
608,https://www.snopes.com/fact-check/cut-onions-contamination/
609,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
610,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
611,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
612,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
613,https://www.snopes.com/fact-check/white-house-comment-line-trump/
614,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
615,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
616,https://www.snopes.com/fact-check/was-a-dss-worker-fired-in-roanoke-city-over-a-gun-permit/
